,fid,mean_cruise_altitude,distance,mean_cruise_tas,takeoff_mass
14121,4ca6f1_30611,36001.01102941176,1263.7502450367276,443.63692927199344,64115.22370311995
14122,4ca6f1_30614,36579.735494880544,1097.2044593364046,458.13581319658783,62499.172830061274
14123,4ca719_30797,35521.3813500348,949.3385928305988,445.16741046312063,64678.75443372986
14124,4ca76f_31103,36273.63998230871,1566.6273949872636,448.2089810405758,64007.80398338687
14125,4ca76f_31104,36587.825845812535,1458.640824848335,445.5241923860902,63100.33280240187
14126,4ca770_31110,34529.46595149254,1353.2014495257488,433.8946088309044,67651.65124273163
14127,4ca788_31156,35959.711155378485,838.203845281468,444.6157424028669,63480.48129153215
14128,4ca788_31157,36001.76991150442,908.1188664313612,453.3165296118856,63503.67345482683
14129,4ca7bf_31240,31978.75957854406,1297.4867716578435,448.1337962905167,73420.12518799839
14130,4ca7bf_31247,38769.62962962963,1210.959022095968,449.4800988166819,57659.71869727883
14131,4ca7bf_31250,37781.68086754454,1298.2924535208413,449.9099646156308,60080.73932406744
14132,4ca7d7_31255,33734.90566037736,834.6108893167221,434.9233910517108,68589.09123984519
14133,4ca7d7_31256,34618.3780630105,801.9033402982406,454.4426978195218,66501.9267744401
14134,4ca7d7_31262,33611.51284490961,990.7268751117168,441.17780966433526,69140.46220574272
14135,4ca7e1_31301,36002.074468085106,984.5264477745648,445.1063682236381,63633.99032778642
14136,4ca82e_31557,36639.18402777778,1341.5843599806856,442.1373527602102,62781.54346525164
14137,4ca82e_31558,37908.49210037175,1493.9255955161943,441.2798246533568,60124.65815774097
14138,4ca82e_31564,38912.25035663338,1150.5213513795418,444.6116781898188,57228.20406561259
14139,4ca836_31580,34968.838347227254,1556.6372013510852,446.52589610922473,66990.37920368413
14140,4ca837_31588,34966.283924843425,1027.461489918401,462.4528881135589,66088.86750726671
14141,4ca837_31589,34857.00737618546,919.493320005668,464.23371770220336,66154.95711413943
14142,4ca85b_31831,35939.95303376491,2437.0631760464903,451.8100640712745,66267.4889108503
14143,4ca85c_31840,38972.4593495935,1090.0964128027897,442.7391086055599,56986.17373114354
14144,4ca8bd_32005,34840.04,1629.408406004703,450.8847013640072,67411.26500412919
14145,4ca8bd_32008,36001.54462242563,836.8141547943634,448.23998361477646,63381.92430277713
14146,4ca8dc_32111,38549.09014557671,1386.3358119662748,447.7173502521506,58467.4541084244
14147,4ca92d_32474,35974.434673366835,2136.1296838957046,450.1289839736447,65672.20206085565
14148,4ca92d_32475,35985.463200292936,1770.9196761468263,455.8731148348616,65020.61756632496
14149,4ca92d_32480,34967.33633869071,1729.67898976676,455.4529468779162,67290.54921383724
14150,4ca935_32487,36413.24712643679,1792.445744027974,451.03847764787525,64074.06429897307
14151,4ca947_32509,33999.703264094955,839.5962603856756,447.2361590295452,67988.87681129684
14152,4ca993_32591,36909.9951243296,1543.023979818416,449.29414628196986,62504.36674198149
14153,4ca994_32603,37022.40917212627,1338.7257179091237,441.1979287392788,61895.61692683189
14154,4d2026_34102,37001.62653688525,1396.9472699264234,450.747615516658,62043.228900333284
14155,4d2026_34103,35995.380965671226,2209.148039059294,444.33940733908815,65749.25256345505
14156,4d2027_34112,35960.241472475514,1939.8313610810708,442.55646750374376,65368.23666303721
14157,4d21b1_34202,36000.681089743586,2358.712522664923,455.1023963118788,65993.52781516533
14158,502cdf_35941,35921.1951656222,1655.080095358839,454.3446558966994,64969.73654539719
14159,502cdf_35950,34988.014899211215,1684.5444810703252,459.0479540930618,67165.61702323494
14160,738285_36685,34972.03655088853,2889.245355086938,449.9519677782442,69268.06657732688
14161,738285_36687,36989.24765902486,2714.251865962279,455.85474243995856,64330.48638245395
14162,738286_36688,37777.9632721202,866.6825167992763,454.87444382645793,59349.198993689075
14163,738287_36693,35988.5938769981,2294.5392156381536,448.2783499848769,65911.27723091094
14164,738287_36694,34999.29232444202,2244.451601189924,448.2138473440287,68099.77029258011
14165,a02088_37189,34819.9804039795,2410.964127767332,446.60795699775264,68797.5249274943
14166,a03574_37523,35661.76614481409,1186.0809525467373,468.7481216512496,64761.95848889231
14167,a03574_37524,34840.32175689479,1109.737493847825,454.240820093703,66519.53100307475
14168,a03574_37527,34999.71161768745,2427.143196917239,462.4697201828898,68412.06992512535
14169,a03ce6_37664,35992.64530254777,1760.417362248418,454.1707454364543,64986.09764750823
14170,a0480b_37787,35756.36363636364,1109.7142790247983,449.0773885103376,64413.534383758975
14171,a0681c_38347,34843.92230576441,1076.6274121380327,461.7943194487401,66454.47915992123
14172,a07341_38536,34003.35273824925,1754.9187252511815,451.3912811088116,69550.00170657248
14173,a1cd55_42851,35394.63636363636,1665.0183992243112,461.1485392907617,66197.3230757419
14174,a1cd55_42852,34769.46177847114,1642.8933753095946,467.8107970704406,67596.64537373355
14175,a1cd55_42853,34533.87533875339,969.6650239586576,463.3017524715809,66983.85944158262
14176,a1d4c3_42977,35717.541348600505,1221.6735875126258,461.0434308216285,64694.76386314578
14177,a1d4c3_42979,34726.932858596134,1964.3699759498827,452.2431482198167,68245.65824141583
14178,a1e5f8_43156,33995.32970550576,2395.7115159617933,466.0492624712749,70667.22191102862
14179,a1f11d_43288,36207.31629392971,1562.6921588087282,466.85039239229127,64153.532644834864
14180,a1f11d_43289,34915.01857010213,1581.9868918025754,452.9365448035129,67157.57692552067
14181,a209c0_43586,30976.47760487067,853.7089137492745,482.6902928993389,74963.39429321568
14182,a214e5_43730,34565.011459129106,1358.350226407218,456.65810709711553,67578.76170380217
14183,a214e5_43732,31812.427566225164,1703.4336713743369,442.8143965290376,74498.60047770393
14184,a21c53_43800,35649.543946932004,1210.6548063695789,446.7847049220013,64832.194104923954
14185,a2200a_43877,33791.307605844886,1729.659714774108,452.7276657079744,69994.17609056967
14186,a2200a_43878,35472.87277701779,2550.040878203091,466.6423029243703,67535.01874170365
14187,a223c1_43909,35796.00071736011,1344.7234183110618,457.6243352892605,64725.38287695391
14188,a22778_43987,34329.166666666664,1020.866240686327,455.34145319782937,67542.27480452137
14189,a238ad_44210,36162.28755167662,1791.2026857707226,452.8867812057936,64648.88244431531
14190,a238ad_44212,36324.76247030879,1129.776685345738,443.1072781012945,63141.2012869381
14191,a24b40_44515,35713.20977917981,1709.1649151722047,453.34180647633406,65540.62954117177
14192,a258be_44711,36962.28448275862,1458.1481725173664,452.7642730642098,62238.61723227477
14193,a26f08_45032,35905.18048128342,948.8163025590054,449.3967762945924,63795.5144859484
14194,a26f08_45034,35199.35064935065,870.9366426676409,448.9345638846354,65284.65795437325
14195,a26f08_45035,37178.9691091954,1202.6810882219925,447.4034935349992,61302.41220485365
14196,a272bf_45086,37065.184484389785,2116.7263349009104,452.3902366592848,63131.325022972625
14197,a2803d_45316,35984.52175786299,1691.6821310172415,455.2256419648734,64886.91230311825
14198,a283f4_45391,33999.01988238589,2267.9953887540314,466.8028760670708,70439.74183926402
14199,a2c92b_46593,36001.07466063349,1405.6727001825898,449.6019612229183,64358.43363542204
14200,a35012_48666,35974.56110735989,1363.861107196289,459.3228531875,64347.692750766204
14201,a35012_48670,34722.94634377968,1628.50618801455,458.0110942521861,67678.91327538945
14202,a362a5_49020,33118.90156918688,2644.560621141446,466.0306552726004,73108.81243348938
14203,a36a13_49209,34758.33887043189,1327.6999270370252,459.80950252480335,67081.75048429548
14204,a36a13_49213,35862.57126567845,1009.274076209784,457.3745725375559,63997.139685885995
14205,a37023_49266,36592.38675958188,1264.6338094460125,456.0070858542562,62757.18110908398
14206,a373da_49298,34995.07628294036,1474.4115381575607,464.6196334784285,66789.06548281568
14207,a373da_49301,36869.30051813472,1414.607953189358,455.8648753096675,62377.7260230596
14208,a37b48_49381,35934.92700729927,1006.0597926541808,461.1729588796407,63825.28411716159
14209,a37eff_49445,35833.67263843648,1480.2785820008987,467.0038296886784,64871.21423963398
14210,a382b6_49514,30025.0,924.337008113514,468.5623251251749,77271.92381236593
14211,a382b6_49517,34763.678756476686,1641.5739976976674,461.36200808378993,67607.67803975646
14212,a38992_49626,33997.34868773433,1502.2925549872396,462.0555037674664,69130.62359336097
14213,a38d49_49697,35636.47848401105,1783.0637109536556,459.8954879906145,65843.74801754368
14214,a38d49_49701,34646.368821292774,1293.484374301561,456.9279305448149,67280.49692005706
14215,a39ac7_49925,35489.60674157304,926.9533562404804,458.303460765712,64713.41919781228
14216,a39ac7_49935,34790.3194765204,1277.4931643814348,459.3888912743665,66922.1377228232
14217,a39e7e_49992,34609.30141287284,1221.6003841223142,460.4358342283851,67242.45356030192
14218,a39e7e_49997,35995.237361282365,1323.1712878085343,464.0754599979616,64230.38722763382
14219,a39e7e_50000,35608.87345679013,1374.761256838419,459.1389322879641,65207.08991445892
14220,a3a235_50136,33357.708604954365,1394.1124742004768,469.089878480978,70415.64201140802
14221,a3a5ec_50193,33997.98427991886,1556.8359678472802,466.7378632034407,69222.68865925627
14222,a3a5ec_50194,34791.19373776908,1463.421857024981,464.96213255407406,67238.94208638136
14223,a3a5ec_50204,33871.907216494845,1260.444106575804,468.5208907917273,69004.30974571065
14224,a3a9a3_50263,32992.90178571428,841.1899501013622,472.6707982782767,70306.22033636634
14225,a3a9a3_50268,35997.151424287855,1583.8711314309326,461.48510831893054,64673.01214660033
14226,a3a9a3_50270,35733.98801597869,991.3262670620456,460.2274964289911,64261.97394865367
14227,a3ad5a_50336,34001.71755725191,1657.2084802245267,461.340781138438,69386.21595970752
14228,a3ad5a_50337,34907.508029978584,1604.545573875532,462.6904306257829,67213.52512072961
14229,a3b111_50394,31406.185031185032,813.9589630422242,466.4576306863349,73907.34818848579
14230,a3b111_50400,35846.21212121212,990.8840515607974,461.7720441529635,64003.21533334075
14231,a3b4c8_50479,35543.13291139241,1026.268068374318,459.2573161145778,64760.66009071376
14232,a3b87f_50544,33379.6754538672,2580.128179348046,465.2402847506555,72398.81683511395
14233,a3be8f_50587,33957.815057283144,835.5782943013344,462.2992540453286,68078.28706863127
14234,a3be8f_50591,36030.23474178404,1238.09269827145,458.9236897027466,64004.043818923485
14235,a3c246_50642,34541.05225483178,1329.0700171687338,461.0413141418195,67583.63615761478
14236,a3cd6b_50831,34186.13049546406,1375.353906914833,460.9515089255023,68478.95575743924
14237,a3cd6b_50840,32001.70850767085,1014.0961740811229,463.8073667735152,72881.43276589607
14238,a3d122_50896,35894.153225806454,1188.0724259780495,459.9997389716765,64231.12134782043
14239,a3d122_50897,33935.43342269884,1139.4488753713758,465.67654272339024,68650.79258039451
14240,a3d122_50900,36084.87084870849,1006.1266090522766,456.1480192834137,63480.68163813304
14241,a3d890_51014,33960.12115839244,1382.038794207996,467.3855460736544,69010.00809349064
14242,a3d890_51015,35991.510115606936,889.6282317202474,458.08537619501,63495.55433884378
14243,a3d890_51016,31753.74601487779,1179.9599908393618,473.90097604047503,73735.90095693403
14244,a3dc47_51087,36038.82458847736,1492.7952448650906,456.7308935806672,64421.03764157498
14245,a3e9c5_51243,34964.28755807951,1543.8669112922776,463.59147939695447,66978.9439743663
14246,a3f133_51398,34170.90606816293,1188.227510022051,460.4484159570029,68193.08833945463
14247,a3f8a1_51508,34979.496541122215,1226.0144658361444,460.69009594319147,66398.95332602102
14248,a3f8a1_51517,34001.25411937019,1838.071043100368,462.75995719305655,69697.40870286427
14249,a3fc58_51564,35755.68783068783,1140.0459552299376,461.3568953429164,64467.09815037585
14250,a3fc58_51565,34328.97196261682,1004.6384918615834,461.941884183327,67514.8964991315
14251,a4000f_51602,35955.89369550637,1542.8620839141852,464.1816262918252,64697.543878512544
14252,a4000f_51604,34985.64121756487,1183.400027005849,459.74688742662073,66311.7553580614
14253,a4000f_51607,35963.467048710605,1374.0472995216835,463.90939806634793,64390.66409947506
14254,a4077d_51757,35073.03240740741,2029.6632749182352,463.756348904756,67561.94348647888
14255,a40d8d_51826,34657.75681341719,1005.6942375549664,457.9353317275712,66760.8388507911
14256,a411df_51909,36999.53833240067,1382.488165030071,456.52632962729393,62023.23641992167
14257,a41c69_52098,33001.1698440208,841.9105519223056,460.8193266767336,70288.447907147
14258,a42020_52193,32001.134846461948,2667.8092320606097,463.3782303886655,75718.3941782065
14259,a423d7_52256,35403.88862217955,1735.4380949620302,463.92354527367337,66296.80190836373
14260,a4278e_52349,31994.73550356053,992.410970508922,463.0382596054361,72860.27963239416
14261,a42efc_52478,33979.69197707737,946.4936887228469,461.35733828458007,68218.1806123344
14262,a4350c_52536,33708.88746803069,1372.6256029466845,462.9707686040048,69571.44699375737
14263,a43c7a_52638,35706.26717032967,1308.503370597543,459.76525102780977,64869.57103130063
14264,a44031_52782,34896.61984196664,2230.772791831514,459.5510732855793,68312.3564729457
14265,a443e8_52913,34972.640509013785,1184.4434723567906,459.4166061751168,66343.43286281865
14266,a443e8_52915,34002.89505428227,989.41752074544,462.387413610423,68238.43936692474
14267,a4478d_53231,35886.572265625,889.0501010466838,461.4445930374665,63735.81243958291
14268,a44b56_53361,33984.66602440591,1355.4699684680288,466.0537597987763,68908.02217568501
14269,a44b56_53362,34444.230769230766,1231.1008147350628,461.2184164186234,67638.2372489064
14270,a44f0d_53444,32573.82762991128,1392.8432803144967,470.2349391420427,72215.58798784755
14271,a452c4_53501,37001.63746349604,1759.557635729171,457.7103851420088,62664.9763352638
14272,a452c4_53502,34000.614067733535,1723.9526410478409,464.5987706024631,69503.19990586978
14273,a4b5d2_54379,36162.84796573876,1058.371490724074,446.9923915335303,63390.99919950408
14274,a4b5d2_54390,35199.61538461538,1082.557879910796,461.76295955326816,65646.91893192261
14275,a4e108_55178,35393.96802325582,914.115161158268,456.9485065237083,64911.27634645034
14276,a4e108_55181,35561.87544399716,2551.932759976773,457.449009659222,67333.64792397442
14277,a4e4bf_55220,33911.70231114177,2015.660460404428,452.4232359220023,70207.80082318878
14278,a4f39b_55440,34991.82439537329,2622.1824317974106,472.4513011483941,68764.63867629143
14279,a4f39b_55452,33991.86121919585,887.3176661820103,447.9892943907531,68088.73396634137
14280,a50c3e_55766,34474.6611324992,3923.285649580178,493.6783439091281,72184.60182028542
14281,a513ac_55911,34194.38645078824,1731.7713497605084,452.8402653358492,69071.12899970415
14282,a53006_56267,34985.85192697769,831.2391539585755,472.9614065215146,65707.41626424578
14283,a55017_56709,35087.907949790795,1112.758948336709,449.9236091105453,65955.51761460055
14284,a55ef3_56952,35315.595463137994,1359.4013781663316,451.0582416649731,65854.99073114856
14285,a55ef3_56956,30025.0,1168.401327062251,473.6517286225639,77690.42396975598
14286,a56dcf_57169,35947.83404514948,1377.73464398227,452.7902103293085,64432.9267100795
