,fid,mean_cruise_altitude,distance,takeoff_mass,landing_mass,mean_cruise_tas,mean_cruise_mach,max_cruise_altitude,pred,error,error_percent
469,ac1-548,39000.96300578034,1296.7582175548048,61271.25824584961,56662.759698486334,443.320262494498,0.7019884393063582,39020.0,57162.993478629694,-4108.264767219916,6.70504390612576
470,ac1-280,38000.297288019225,1956.4311840097853,64464.54857788086,57914.674658203134,440.87311766227583,0.7279999999999999,38010.0,60624.77972641794,-3839.768851462919,5.956403847029225
471,ac2-159,30011.246511627905,1338.9459357121773,63248.92100830079,58132.39899902343,403.565996652732,0.7759999999999999,30018.0,77934.44563967735,14685.524631376553,23.218616851106795
472,ac2-157,33563.849857201145,2936.6614890547235,72556.63657836914,61978.86235351562,443.6662335544771,0.7759999999999999,34950.0,72559.57844595352,2.941867584377178,0.0040545809771648355
473,ac2-451,36999.84846153846,1674.3153937149857,66061.19374389648,60182.636541748056,442.7707664017085,0.7359999999999998,37022.0,62432.96238353396,-3628.2313603625225,5.492227970369884
474,ac1-256,37999.489058524174,1566.5443402903695,60073.774371337895,54793.95910644532,437.0053719630272,0.6639592875318066,38006.0,59942.2794447825,-131.49492655539507,0.21888907086572754
475,ac1-426,32000.41226993865,2641.7012633244744,71595.02073974609,61724.8506225586,444.0104510535559,0.7599999999999998,32020.0,75641.40811167113,4046.3873719250405,5.651772050788278
476,ac2-125,36944.72494845361,2825.237289670273,68075.14389648438,58404.55442504883,443.8059999600312,0.7599389690721648,36964.0,64580.06728675336,-3495.076609731026,5.134145019282909
477,ac2-188,38940.18883528601,1173.6971382296326,62541.31690063477,58295.69225463867,446.5800927865537,0.7747098552722259,38958.0,57086.90958061132,-5454.407320023449,8.72128632770777
478,ac1-221,36001.73293768546,1284.7902830620012,65988.61896362304,61198.68346557618,440.6110849604903,0.7599999999999999,36014.0,64047.239404294945,-1941.3795593280956,2.941991497652501
479,ac1-565,36998.139626352015,1068.7817788400728,67748.55738525391,63466.6453491211,442.2161649236575,0.741904761904762,37018.0,61374.01485024291,-6374.542535011002,9.4091192211843
480,ac2-103,36999.557125051935,2773.0444589684657,67313.10870361328,57823.95618286133,442.63813774053295,0.7599999999999999,37016.0,64362.21176784104,-2950.896935772238,4.383836956283432
481,ac2-146,36998.31433506045,1302.02059861447,67077.2406677246,62196.586694335936,444.2090794569477,0.7599999999999999,37014.0,61783.01235963646,-5294.228308088146,7.8927341902952755
482,ac1-347,35996.30815035356,1746.8182017898885,72048.61311645508,65426.1644165039,443.7366247237024,0.7360089318943057,36014.0,64870.718104611675,-7177.8950118434,9.962572076497128
483,ac1-037,36448.13542409123,1882.8086031553232,71431.72748413085,64518.979663085935,445.12250293674026,0.76,37004.0,64069.15866030831,-7362.568823822541,10.307140934619278
484,ac2-194,36940.35011102887,1715.352824613465,61234.97085571289,55555.99429931641,441.4791375879956,0.7439999999999999,36954.0,62641.98016496237,1407.009309249479,2.297721856624698
485,ac2-178,32575.23475609756,1090.7110001638675,70361.24947509766,65770.89462280273,427.56141031177776,0.7039999999999997,32954.0,71595.54595308335,1234.2964779856848,1.7542276284086291
486,ac2-006,36946.789452815225,2967.200176449973,70560.83012084961,60436.64827270508,443.77055165716087,0.7631086439333861,36970.0,64824.498898298916,-5736.331222550696,8.129625477373317
487,ac2-197,33300.19010356732,2882.952204785722,71776.45769042968,61289.40194091797,452.08017835413176,0.7742453394706558,34946.0,73072.33843637964,1295.8807459499512,1.8054398164075705
488,ac1-568,38001.595679012345,1067.706536073409,59239.16439819336,55392.70104370117,439.2965290856828,0.6570177133655394,38016.0,59061.82859378304,-177.33580441032245,0.2993556816877227
489,ac2-207,37940.9957337884,1575.8487168275,65752.75092773438,60237.06762695313,441.7620444290419,0.7359999999999999,37962.0,60093.28287502933,-5659.468052705051,8.607195855463287
490,ac1-166,38997.32862190813,1259.3554511003551,58186.83008422851,53904.91804809571,442.21535894512095,0.7639952885747938,39018.0,57105.70869476083,-1081.1213894676766,1.8580173346832887
491,ac1-315,38852.73988005997,2708.6029018128943,62849.75971679688,0.0,445.0459722281153,0.6763973013493252,39014.0,59982.43842178502,-2867.3212950118614,4.5621833845222435
492,ac2-195,38001.12650352551,1597.3832507044372,64627.841833496095,59021.440057373045,440.43724963672247,0.7439999999999999,38014.0,59992.64045062274,-4635.201382873354,7.172143230181279
493,ac2-434,37942.96878704069,1632.639252641711,64410.11749267578,58712.99724121094,442.8860597220501,0.7599999999999999,37962.0,60188.42359979384,-4221.693892881944,6.554395578244368
494,ac2-398,35945.78341329678,2717.852794789237,71849.03247070312,62015.14974365235,441.0965930669896,0.7599999999999999,35958.0,66691.48222661331,-5157.550244089813,7.178315513424394
495,ac1-249,37000.45245170877,1595.672945613477,62105.86821899415,56680.90339355469,443.7696880563804,0.7060326894502227,37016.0,62293.53216982608,187.66395083193493,0.3021678244158911
496,ac1-450,35999.8185840708,1114.6583493055189,59529.46351928711,55320.12626342774,437.6947675495969,0.7759999999999999,36018.0,63753.01749181595,4223.55397252884,7.094896750010925
497,ac2-486,35998.45010893246,2889.8787967282715,70107.23774414063,59892.3374206543,442.8051595001088,0.7760557734204792,36010.0,66872.17951868007,-3235.0582254605542,4.614442573343195
498,ac1-180,37999.333333333336,1266.425877154776,64428.26118774415,59511.31982421875,444.1919840801333,0.7679999999999998,38010.0,59415.84563869223,-5012.415549051919,7.779839866306068
499,ac1-285,36999.863063063065,1105.9519195809064,68093.28759155274,63611.794909667966,446.441485398182,0.7199999999999999,37014.0,61435.29096423206,-6657.996627320681,9.777757636343928
500,ac1-113,35999.77100840336,1360.5963971693616,60872.0969543457,55973.29928588867,438.3206498953263,0.7606848739495798,36012.0,64184.81749396188,3312.7205396161735,5.442100248494357
501,ac2-277,32999.14915797915,1691.3116027491656,69544.78319702149,63267.06470336914,439.9100844865902,0.7439999999999999,33026.0,71673.7731003574,2128.9899033359106,3.061322223558377
502,ac2-484,36946.343558282206,2849.995162829709,67403.82717895508,57751.3814025879,442.0104062666211,0.7599999999999999,36962.0,64619.797726367906,-2784.0294525871723,4.1303729611608855
503,ac1-512,38000.48132059079,1604.7245770812283,63575.50751953125,57969.10574340821,440.1010603056563,0.5260295395308426,38010.0,60007.011975533256,-3568.4955439979967,5.613003628640647
504,ac2-091,34945.55287244401,3031.9635329031294,70887.41663208009,60237.06762695313,442.4770171406134,0.0,34962.0,69545.70761648289,-1341.7090155971964,1.8927322779456548
505,ac2-070,36998.40176322418,1171.3075515062935,65317.30224609375,60908.384344482416,445.0565768524354,0.7600050377833752,37014.0,61553.372897372945,-3763.929348720805,5.762530323955478
506,ac1-574,37998.623699421965,1987.0371631743844,60908.384344482416,54431.085205078125,441.6948367431615,0.7439999999999999,38014.0,60682.35500372894,-226.0293407534773,0.3710972523505344
507,ac1-241,36891.21358024691,1287.1616444810363,63466.6453491211,58749.284631347655,439.2215634709284,0.7599999999999999,37022.0,62003.51326873782,-1463.1320803832787,2.3053559430072204
508,ac1-576,38000.17378201908,1800.7983489600822,64301.25532226563,57969.10574340821,431.18518270007866,0.7479136112506277,38014.0,60351.88466789614,-3949.370654369486,6.141980641864601
509,ac2-024,36618.49612711023,2681.7215101100023,63321.49578857422,54558.09107055664,441.7864472689561,0.5243964250248262,36954.0,65079.24699709393,1757.7512085197086,2.77591548751266
510,ac1-594,38000.24301265078,1959.3052697820287,60110.06176147461,53977.49282836914,441.4187075138792,0.7737381582818476,38014.0,60629.94951600343,519.8877545288196,0.8648930633141073
511,ac1-154,37997.809,1459.588655457698,60327.78610229492,55356.41365356446,438.1993390283585,0.7531959999999999,38010.0,59758.41019589361,-569.3759064013138,0.9438037481366389
512,ac1-474,37997.21729150727,1864.3859374661488,66569.21720581055,60110.06176147461,446.6676394191664,0.773716908951798,38010.0,60470.30562752826,-6098.911578282292,9.161759495273055
513,ac2-270,38000.236754966885,1588.6440837756018,64936.284649658206,59311.7391784668,439.7874503824993,0.7759999999999999,38014.0,59979.34925934464,-4956.935390313563,7.6335371157389655
514,ac1-588,36001.15339805825,1659.5024308888687,62414.31103515625,56699.04708862305,436.03787168570665,0.7599999999999998,36014.0,64706.298944341426,2291.9879091851762,3.672215348005945
515,ac1-240,39002.18961937716,1238.9477056953872,60019.34328613282,55537.85060424805,442.4516536742491,0.7599999999999999,39026.0,57058.69568192914,-2960.647604203681,4.932822390423796
516,ac1-575,35000.82638362396,1704.2977176665756,67893.70694580079,61597.844757080085,440.6681338227061,0.0,35016.0,67088.0220625464,-805.684883254391,1.1866856583594194
517,ac1-413,38997.40857230959,1801.981929634808,63938.38142089844,55047.97083740235,446.72246962224057,0.7602072155411655,39010.0,58057.986755028556,-5880.394665869884,9.196971420280372
518,ac1-456,37001.7276899541,1291.3817260426465,60563.65413818359,55937.01189575196,439.4160481872745,0.7680000000000001,37018.0,61756.479435161076,1192.825296977484,1.9695398402743387
519,ac1-120,37908.91840607211,1634.9592502272667,60890.24064941406,55283.83887329102,436.560271927611,0.0,38008.0,60270.891466678426,-619.3491827356338,1.0171567333780833
520,ac2-290,36947.88222304012,3223.7861706239933,69581.0705871582,58876.29049682618,444.7447836543965,0.7646831063673166,36964.0,65272.36357581847,-4308.707011339735,6.192355154901777
521,ac1-446,36000.26187961985,1291.6905550356091,57805.81248779297,53433.18197631837,439.4476779959214,0.760232312565998,36014.0,64062.73820154894,6256.925713755969,10.82404250450984
522,ac1-596,36000.56787452677,1307.5330648492677,61325.68933105469,56662.759698486334,437.39090591401725,0.7599999999999999,36018.0,64089.841758542956,2764.1524274882686,4.507332013125095
523,ac2-248,37998.7099827883,1523.8545236813711,64736.704003906256,59456.88873901367,437.16509577816,0.759800344234079,38026.0,59869.140504897645,-4867.563499008611,7.519016567038846
524,ac2-144,36999.21352443955,1743.6718893071084,71595.02073974609,61997.00604858399,446.05722905672985,0.76,37010.0,62556.1643884698,-9038.856351276292,12.624979024914726
525,ac2-051,34946.70076923077,2951.795016593771,67149.81544799806,57225.21424560546,449.8165755875248,0.7759999999999999,34958.0,69402.34646473695,2252.531016738896,3.3544857892919957
526,ac1-005,36952.69310710498,2766.4101665956937,67548.97673950196,58259.40486450196,442.4958751793137,0.7507121951219511,37014.0,64458.46370978528,-3090.513029716676,4.575218128965934
527,ac1-409,37000.8611898017,1080.942676073998,64047.243591308594,59874.19372558594,444.5891698324263,0.776,37026.0,61389.09467672784,-2658.1489145807573,4.150294010375609
528,ac1-317,35000.31604938272,1098.2756026381587,66805.08524169921,62251.01777954101,443.121409646827,0.7357366255144032,35018.0,66025.45771512127,-779.6275265779404,1.167018234850336
529,ac2-293,36951.18065934066,1656.4681552655609,63811.37555541993,58005.39313354492,441.94203775570986,0.7599999999999999,36966.0,62513.68537847923,-1297.6901769406977,2.0336345450093907
530,ac1-379,35999.78076609617,1740.2177892425427,71794.60138549806,65081.43421020508,443.25895086254246,0.7599999999999998,36018.0,64851.13737493263,-6943.464010565425,9.67128986939114
531,ac1-537,35610.96607032696,2026.3538320369944,68075.14389648438,60890.24064941406,441.94270561614337,0.7520468846391115,36998.0,66248.57099288545,-1826.5729035989352,2.6831715646116545
532,ac1-399,35003.39079448842,2129.9322379500536,70778.55446166993,63103.77144775391,442.8032750483528,0.0369557314570507,35030.0,67829.22624394337,-2949.3282177265646,4.166980012743508
533,ac1-104,37993.47526041666,1740.412288762214,60908.384344482416,55066.1145324707,435.7000980852616,0.7359999999999999,38010.0,60261.312429989746,-647.0719144926697,1.0623691983569858
534,ac2-129,35925.792362768494,1667.7962433068071,64881.85356445313,58985.15266723633,435.38325023951415,0.768,35966.0,64894.36378680951,12.510222356380837,0.019281542787542714
535,ac1-414,37998.004334633726,1629.5309787393717,65879.75679321289,60128.20545654297,442.076003227242,0.7359999999999999,38010.0,60056.25705805016,-5823.499735162724,8.839589000672628
536,ac2-021,35999.2145845786,2766.6907505996287,71558.73334960938,61815.56909790039,440.0700897305163,0.624,36022.0,66654.18975545521,-4904.5435941541655,6.8538714487753545
537,ac2-492,35946.707000193914,2712.875850212619,67530.83304443359,58404.55442504883,448.07168869660273,0.7759999999999999,35958.0,66680.61987585745,-850.2131685761415,1.2589999711934883
538,ac1-158,35996.73483386924,2717.095376397909,65607.6013671875,56662.759698486334,437.36728019137865,0.7599999999999999,36010.0,66572.8451544015,965.2437872139999,1.4712377332800186
539,ac1-484,34000.3194765204,1623.7059051025,60708.80369873047,55120.54561767578,422.089385970995,0.7599815242494226,34018.0,69250.06971918182,8541.266020451345,14.069237903019257
540,ac2-453,36940.42635085122,1069.8569530521547,63085.62775268555,58967.00897216797,442.0271748572715,0.7359999999999999,36962.0,61508.77777516085,-1576.8499775246964,2.4995391719115774
541,ac1-182,39000.12637362637,1217.7349942066462,62686.46646118164,58041.68052368164,444.7156943986372,0.7693516483516483,39016.0,57026.21170235799,-5660.254758823648,9.029468525441198
542,ac2-065,34948.37558685446,2960.209076669521,71232.14683837892,60835.80956420898,443.5973019721494,0.7600016329863236,34966.0,69413.25950462812,-1818.8873337507976,2.553464151344103
543,ac2-477,37000.043444530646,1683.2906701554375,70089.09404907227,63992.81250610352,444.3768019709386,0.7439999999999999,37014.0,62448.26760129846,-7640.826447773812,10.9015911126261
544,ac1-473,37000.48488787781,1988.4148951627155,69998.37557373047,54449.22890014649,447.3019716574637,0.7753630159246019,37018.0,62982.830106924914,-7015.545466805561,10.022440391371608
545,ac2-252,34949.98248540451,2942.783158718899,67276.82131347657,57370.363806152345,444.170119634065,0.7701701417848206,34962.0,69378.97248614117,2102.1511726645986,3.1246291540285744
546,ac2-480,33872.0969581749,1302.8624400664885,58168.68638916015,53505.7567565918,420.1757313130512,0.7575969581749049,33968.0,68982.11124629645,10813.424857136299,18.5897697341699
547,ac2-407,36000.699696663294,2638.248250759203,70089.09404907227,60944.67173461914,439.23974880051406,0.7599999999999999,36014.0,66425.31779620929,-3663.776252862983,5.227312897350081
548,ac1-335,33001.27828947368,1961.1367558201432,70597.11751098633,63430.35795898438,443.92307501067927,0.7280421052631577,33012.0,72142.49016850979,1545.3726575234614,2.189002486231779
549,ac1-350,36998.84693877551,836.5079940342165,62722.75385131835,59094.01483764648,442.9168923834895,0.7359999999999999,37014.0,60964.680534525745,-1758.0733167926082,2.802927500536802
550,ac2-359,36993.57128810226,2662.602637880937,67675.98260498047,58495.27290039063,442.6183620691256,0.7634414945919369,37018.0,64182.136743058276,-3493.845861922193,5.162608251017948
551,ac2-358,35998.01594802126,2107.550126442762,60273.355017089845,53523.90045166016,429.8482313169464,0.7599999999999999,36014.0,65499.97218729812,5226.617170208272,8.671521883469607
552,ac2-062,36001.42937324602,2573.353569749342,67050.02512512208,58513.41659545898,435.13887497022665,0.7279999999999999,36012.0,66309.72940847893,-740.2957166431443,1.1040946148218111
553,ac2-198,36941.83378995434,1492.285411417335,68147.71867675781,62613.89168090821,446.37280461270274,0.7759999999999998,36956.0,62247.01816044093,-5900.70051631688,8.658691194499735
554,ac1-391,36998.74066496164,1373.5769945450058,67077.2406677246,61888.14387817383,445.7254198665481,0.768,37014.0,61907.63240912171,-5169.608258602893,7.706948298918833
555,ac2-272,37944.09515011547,1578.550171247328,63248.92100830079,57751.3814025879,438.3170650730089,0.776,37954.0,60090.88877153017,-3158.032236770625,4.993021519459857
556,ac2-432,38000.19219712526,1629.0564034018482,63666.22599487305,58114.25530395508,442.5238611754871,0.7600032854209444,38012.0,60050.38683735521,-3615.8391575178393,5.679367829670032
557,ac2-033,35001.246764837124,1658.4398690551157,69200.05299072266,63121.91514282227,443.5003280653258,0.7039999999999997,35010.0,67006.56077522016,-2193.492215502498,3.169784011287635
558,ac2-072,33002.195991091314,1476.46743646478,69726.22014770508,63938.38142089844,441.5627451638837,0.688,33016.0,71289.64629234892,1563.4261446438322,2.2422356200177442
559,ac2-230,37943.09246697608,1797.1147605224628,63992.81250610352,57696.95031738281,437.0622141395366,0.7599999999999999,37962.0,60476.839636490666,-3515.9728696128514,5.4943246466585665
560,ac1-304,37994.72935404743,1005.8924158479836,63031.19666748047,59221.020703125,439.7150208195378,0.7278691741618969,38014.0,58969.136049465495,-4062.060618014977,6.444524033780094
561,ac2-056,37999.07165504122,2570.3572819282003,66732.51046142579,58204.97377929688,447.4196353689264,0.0,38014.0,61705.21457758227,-5027.295883843515,7.533503309079769
562,ac2-314,33950.43968871595,1406.5062608036606,63557.36382446289,58350.12333984375,446.3174358676733,0.7678443579766537,33964.0,68983.66356089435,5426.299736431458,8.537641289557236
563,ac2-278,37941.4635078334,1612.072254409418,63738.80077514648,58132.39899902343,441.03514721009617,0.7694275888421857,37970.0,60155.78839890874,-3583.0123762377407,5.621399104883781
564,ac2-204,36999.866807611,1070.7347013861993,62396.16734008789,58277.54855957032,439.7639400106014,0.7759999999999999,37026.0,61373.46621698953,-1022.7011230983626,1.639044779023317
565,ac2-357,32951.718509393286,2133.89525095101,69590.14243469239,61978.86235351562,438.2587342721762,0.7596698490914691,32966.0,72559.83348932183,2969.6910546294384,4.267401891606094
566,ac2-162,36000.85375323555,2592.5126646537806,69953.01633605958,60980.95912475586,437.39774239632334,0.7679999999999999,36018.0,66344.68428435532,-3608.3320517042594,5.158222247872143
567,ac1-281,38999.12003345881,2826.6717176266206,62033.29343872071,53415.03828125,445.74263536724527,0.276051861145964,39014.0,59852.66525249576,-2180.6281862249525,3.5152545759626244
568,ac1-024,38000.19264705882,1647.2482175995724,61398.26411132813,55755.574945068365,437.5427722625108,0.0,38018.0,60082.31755349203,-1315.9465578360978,2.1432960310571754
569,ac1-228,38000.70736086176,1223.9241505733517,63938.38142089844,59275.45178833009,451.2654795171591,0.704,38018.0,59338.079669888626,-4600.301751009814,7.194898664585514
570,ac2-467,35999.07405076568,2740.6237550354867,70343.1057800293,60799.52217407227,441.35439342826805,0.0,36018.0,66608.75840138465,-3734.3473786446557,5.308761018204647
571,ac1-310,34000.050871408384,1367.20015229591,64264.96793212892,59166.589617919926,440.1873229924311,0.76,34018.0,68800.44837797529,4535.48044584637,7.0574693986253125
572,ac1-393,32999.54407294833,1046.4601688091925,65553.17028198243,61180.53977050781,444.0603582591421,0.7606484295845997,33028.0,70540.96818074943,4987.797898767007,7.608782118868665
573,ac1-121,37001.18220338983,1129.5660280943978,65172.15268554688,60745.09108886719,445.751477980439,0.7599999999999999,37014.0,61473.703256282286,-3698.4494292645904,5.6748922305965035
574,ac1-427,35000.312831720265,2014.7264725841933,69200.05299072266,62015.14974365235,441.6743629199848,0.7599999999999999,35014.0,67634.09423612132,-1565.9587546013354,2.262944444292949
575,ac1-330,38999.80592678675,1238.1729458913849,56844.19664916993,52380.84766235352,439.1313130032681,0.7599999999999999,39014.0,57062.82383579989,218.62718662996485,0.38460775156923144
576,ac1-487,36994.364267129225,1077.418771374133,64010.95620117187,59674.61307983399,444.2237040601719,0.76,37022.0,61397.867369769796,-2613.0888314020776,4.082252455641709
577,ac1-458,39000.4072932717,2732.7480638489087,58567.84768066406,50385.04120483399,444.6621517339296,0.7566964560862864,39006.0,59684.83910326277,1116.9914225987086,1.907175125657689
578,ac2-296,37942.92746730083,1545.909793340435,63738.80077514648,58259.40486450196,439.3970865581255,0.6799999999999999,37958.0,60036.28413025175,-3702.516644894735,5.808889718456153
579,ac2-107,36945.47975368539,2986.5985549121733,66460.3550354004,56680.90339355469,443.3039552025506,0.7621063631274491,36958.0,64861.56388524534,-1598.7911501550552,2.405631371218905
580,ac1-164,35997.18448275862,995.3192135873212,59112.15853271485,55392.70104370117,429.8114084670974,0.0409655172413793,36010.0,63549.608335312456,4437.449802597606,7.506830934183799
581,ac1-288,34209.982006920414,2517.3236975699183,58967.00897216797,50693.4840209961,416.8647688437641,0.7262099192618223,34998.0,70335.90553104292,11368.896558874956,19.280097052643452
582,ac1-314,35998.91137013416,2560.772567729525,70705.97968139648,61634.1321472168,446.9035471461549,0.7753015174840553,36016.0,66293.44351440914,-4412.536166987338,6.2406831598549015
583,ac1-423,38161.63052373159,2847.3305908530338,63158.20253295898,53868.63065795899,443.7089534127662,0.7599999999999998,39010.0,61817.11456629372,-1341.0879666652618,2.1233789323966556
584,ac1-559,32998.292812189466,1871.346009825367,69490.3521118164,62613.89168090821,438.0934729983798,0.76,33010.0,71991.75573679169,2501.4036249752826,3.5996416034132226
585,ac1-197,34000.843951985225,1347.750913469427,59511.31982421875,54812.10280151368,424.4115751634177,0.6479999999999999,34014.0,68764.48354931512,9253.163725096369,15.548577568818592
586,ac1-551,35376.66203514508,2897.5930436073504,70869.27293701172,60835.80956420898,444.5220127460793,0.6169775234981609,36998.0,68317.28892008732,-2551.984016924398,3.600973893428524
587,ac1-428,33682.721499848805,1953.6694830087592,64156.105761718754,57134.49577026368,428.4323620962419,0.7599782280012096,34006.0,70560.46775627008,6404.361994551327,9.982466857227392
588,ac1-538,37999.67741935484,1951.7091255726848,59329.88287353516,52907.014819335935,439.6600911676984,0.76,38010.0,60617.918334938775,1288.0354614036114,2.170972533603561
589,ac2-320,30009.42891859052,1386.1837801373738,60980.95912475586,55882.58081054688,404.3748743670647,0.7188529769137301,30014.0,78021.54606721684,17040.586942460985,27.944111058665165
590,ac1-151,36695.14339058999,2896.228876752876,67766.70108032227,57896.53096313476,442.9423383628499,0.4533233756534727,37018.0,65279.29957015891,-2487.401510163356,3.6705365179501626
591,ac1-052,34991.33248945147,1644.0982798561563,60527.36674804688,54757.6717163086,444.2323348957648,0.7679999999999999,36008.0,67004.21330279554,6476.846554748663,10.70069111334281
592,ac2-143,34947.03352687769,3201.7416932240885,66968.37849731445,56372.46057739257,440.5794299771604,0.7599999999999999,34958.0,69840.30708084242,2871.9285835279734,4.2884845773041125
593,ac2-046,36944.15026833632,1114.94463146113,65027.003125,60618.08522338867,445.7166636887542,0.767720930232558,36958.0,61579.34560461079,-3447.6575203892135,5.301885916166021
594,ac1-593,36998.25683975433,2069.5749527175294,69980.23187866212,62378.02364501953,443.9716047786544,0.7629927414852038,37014.0,63130.41857018678,-6849.813308475335,9.788211791512987
595,ac2-050,37999.3346782328,2594.6534173525856,65698.3198425293,57315.93272094727,447.3801601628781,0.7759999999999999,38010.0,61747.25556146295,-3951.064281066341,6.013950266211603
596,ac2-259,34948.38617090672,1287.6558460655967,65462.45180664063,60472.9356628418,437.3909889138172,0.735780821917808,34966.0,66477.43365740418,1014.98185076355,1.5504794317230086
597,ac2-121,37937.78177727784,1326.3560477646388,64246.824237060544,59384.31395874024,438.9729940924976,0.72,37950.0,59662.75267476776,-4584.071562292782,7.135094406189306
598,ac1-239,38001.0311778291,1315.7871313815049,64845.56617431641,59983.05589599609,444.240548110903,0.7599999999999998,38018.0,59498.57950875019,-5346.986665566219,8.245724389532768
599,ac2-127,33511.76212259835,3274.1492845814146,73627.11458740235,62051.43713378907,443.0676641766754,0.7599999999999999,34948.0,73271.88824981288,-355.22633758946904,0.48246673739710627
600,ac1-286,34944.20908311911,977.7132485903346,60817.66586914063,57043.77729492188,425.4108385539872,0.7599999999999999,36006.0,65943.0142831603,5125.348414019674,8.427400724400897
601,ac2-049,37944.1329153605,1906.1585567143647,62359.87994995117,56118.44884643555,441.28170604176944,0.7360000000000001,37958.0,60665.846709505175,-1694.0332404459987,2.7165434600028044
602,ac2-282,36947.1835106383,2957.027660500261,67548.97673950196,57715.09401245117,444.2034401747526,0.7599999999999999,36962.0,64805.73601501918,-2743.2407244827773,4.0611136643296595
603,ac2-362,36837.83112919634,2937.17676692578,65970.4752685547,56263.598406982426,440.9241179077836,0.7599967446592063,36970.0,65022.65868026242,-947.8165882922767,1.436728452286989
604,ac1-383,35002.8046875,1144.147842218175,63067.48405761719,58767.42832641602,439.2020422903176,0.7450267857142856,35032.0,66100.24670558839,3032.762647971198,4.808757941256269
605,ac1-056,36000.2404870624,1014.0975286911172,57352.22011108399,53632.76262207031,425.9389627740832,0.6399999999999999,36008.0,63575.533594728855,6223.313483644866,10.851041985107281
606,ac1-237,33595.52269087026,1293.225792892201,66714.36676635743,61942.57496337891,435.7067967201432,0.7360000000000001,34014.0,69601.96474009457,2887.597973737138,4.328300055443664
607,ac2-001,36893.23285606632,2325.52988274316,70288.67469482422,62105.86821899415,441.4268379117669,0.0037015825169555,37946.0,63821.49260014249,-6467.1820946817315,9.200887799863366
608,ac1-392,37646.3615819209,1287.0178834360888,62795.3286315918,57987.24943847657,438.0227887866861,0.7604469554300063,38032.0,60264.65205169936,-2530.676579892439,4.030039550775242
609,ac1-488,33994.28961334344,987.8892300478344,57696.95031738281,54031.92391357422,419.27339529746473,0.76,34012.0,68147.91537912189,10450.965061739073,18.113548470499364
610,ac2-353,37000.2962962963,1432.639159034496,69871.36970825196,64500.83596801758,445.4047965376935,0.7599999999999999,37014.0,62007.721529281785,-7863.648178970179,11.25446404128738
611,ac2-120,36999.78911174785,1479.6867415288154,69181.9092956543,63684.369689941406,445.5200696493086,0.7599999999999999,37010.0,62091.47098524937,-7090.438310404934,10.248977489336685
612,ac2-083,32957.914040114614,924.3803637540616,56789.76556396485,53124.73916015625,413.5018435370496,0.7583610315186246,32970.0,70422.5303451013,13632.764781136451,24.005671877235095
613,ac2-170,36941.46591367487,1531.7103846370155,67966.28172607422,62251.01777954101,446.36210552020566,0.7199999999999998,36958.0,62317.06705730864,-5649.214668765577,8.311790089582527
614,ac1-035,36838.516040955634,2850.947601605465,68809.96354675293,58930.721582031256,443.987398195448,0.7679999999999998,37014.0,64869.72533420967,-3940.238212543263,5.7262611538314045
615,ac2-373,37190.40514333896,2656.0501026121447,68438.01779785156,59438.74504394532,441.0020082988914,0.4524131534569982,38010.0,63717.456370253494,-4720.561427598062,6.897571816795449
616,ac2-218,36999.49448529412,2651.951966306428,63847.66294555664,0.0,442.34026118402255,0.0660110294117647,37012.0,64149.80459295798,302.14164740133856,0.4732227202411103
617,ac1-372,37999.27674418605,957.1270184903192,62051.43713378907,58295.69225463867,438.3543748789796,0.7599999999999999,38010.0,58873.06941055262,-3178.36772323645,5.1221500581583195
618,ac1-529,33001.154320987655,1357.3977303739557,68927.89756469727,63702.51338500977,440.4613787686488,0.6959999999999998,33012.0,71083.04373956805,2155.1461748707807,3.1266675047616417
619,ac1-244,38000.70557491289,1568.5514990411727,60019.34328613282,54793.95910644532,435.9767224601978,0.7599999999999998,38014.0,59943.00173644886,-76.34154968395887,0.1271949100142807
620,ac1-316,38995.97310658493,2591.9486379947302,64591.554443359375,54304.079339599615,441.9762898352397,0.7599999999999999,39018.0,59447.905511850535,-5143.64893150884,7.9633459448933515
621,ac2-077,30999.672536016464,2710.988343930613,68038.85650634766,58168.68638916015,445.6903548067394,0.7624349416876285,31010.0,78067.07143997934,10028.21493363168,14.738952781630157
622,ac1-496,37997.83282674772,1646.2972931119414,60908.384344482416,55447.13212890625,438.9880579121012,0.0,38022.0,60086.0815266319,-822.3028178505192,1.350065063620441
623,ac2-158,36944.974749880894,1503.8837553391195,68782.74800415039,63321.49578857422,446.563197340203,0.776,36958.0,62260.14495351678,-6522.60305063361,9.482905583010485
624,ac1-155,36999.17957304311,2697.8727384300128,65081.43421020508,56191.023626708986,442.9160532432602,0.7613696107157806,37018.0,64231.13350314155,-850.3007070635285,1.3065180836629402
625,ac2-063,36945.28616106333,2979.129956115767,63756.94447021485,54358.51042480469,441.73688514794856,0.7517498045347927,36962.0,64848.90010953038,1091.9556393155362,1.712685023394843
626,ac2-196,36957.02382706952,2599.0867122847867,70814.84185180665,61615.98845214844,447.1421746115234,0.7759233603537213,38002.0,64154.793174380815,-6660.048677425832,9.404876863755812
627,ac1-054,34999.54663774403,2572.3194362245818,69254.48407592774,60091.91806640625,449.73762973005785,0.7759618221258133,35016.0,68614.59080209438,-639.8932738333679,0.9239737792744445
628,ac2-457,37941.70828025477,1249.627096983096,59311.7391784668,54993.53975219726,441.0874351619514,0.7359999999999999,37958.0,59519.03162679514,207.2924483283423,0.3494964929364271
