ts,x,y,alt,mach,tas,vs,heading,mass,fuel,takeoff_mass,flight_distance
2287.0,0,0,41000,0.82,470,0,90,49690,120,51120,1780
2516.0,0,0,41000,0.82,470,0,90,49580,120,51120,1780
2744.0,0,0,41000,0.82,470,0,90,49460,120,51120,1780
2973.0,0,0,41000,0.82,470,0,90,49340,120,51120,1780
3202.0,0,0,41000,0.82,470,0,90,49220,120,51120,1780
3430.0,0,0,41000,0.82,470,0,90,49100,120,51120,1780
3659.0,0,0,41000,0.82,470,0,90,48990,120,51120,1780
3888.0,0,0,41000,0.82,470,0,90,48870,120,51120,1780
4116.0,0,0,41000,0.82,470,0,90,48750,120,51120,1780
4345.0,0,0,41000,0.82,470,0,90,48640,120,51120,1780
4574.0,0,0,41000,0.82,470,0,90,48520,120,51120,1780
4803.0,0,0,41000,0.82,470,0,90,48400,120,51120,1780
5031.0,0,0,41000,0.82,470,0,90,48280,120,51120,1780
5260.0,0,0,41000,0.82,470,0,90,48170,120,51120,1780
5489.0,0,0,41000,0.82,470,0,90,48050,120,51120,1780
5717.0,0,0,41000,0.82,470,0,90,47940,120,51120,1780
5946.0,0,0,41000,0.82,470,0,90,47820,120,51120,1780
6175.0,0,0,41000,0.82,470,0,90,47700,120,51120,1780
6403.0,0,0,41000,0.82,470,-373,90,47590,110,51120,1780
6632.0,0,0,39600,0.82,470,-873,90,47480,90,51120,1780
6861.0,0,0,36300,0.772,443,-1373,90,47380,80,51120,1780
7089.0,0,0,31000,0.5974,350,-1873,90,47300,50,51120,1780
7318.0,0,0,23900,0.4051,245,-2373,90,47250,10,51120,1780
7547.0,0,0,14800,0.4031,253,-2000,90,47230,30,51120,1780
7776.0,0,0,7200,0.3,193,-1500,90,47200,30,51120,1780
8004.0,0,0,1500,0.1969,130,-1000,90,47160,40,51120,1780
0.0,0,0,1500,0.3,197,803,90,51120,100,51120,1880
227.0,0,0,4500,0.5,326,1303,90,51010,130,51120,1880
455.0,0,0,9500,0.6476,414,1803,90,50880,160,51120,1880
682.0,0,0,16300,0.7678,479,2303,90,50720,190,51120,1880
910.0,0,0,25000,0.82,494,1803,90,50530,180,51120,1880
1137.0,0,0,31900,0.82,479,1303,90,50360,160,51120,1880
1364.0,0,0,36800,0.82,470,803,90,50200,140,51120,1880
1592.0,0,0,39900,0.82,470,303,90,50060,130,51120,1880
1819.0,0,0,41000,0.82,470,0,90,49940,120,51120,1880
2047.0,0,0,41000,0.82,470,0,90,49820,120,51120,1880
2274.0,0,0,41000,0.82,470,0,90,49700,120,51120,1880
2501.0,0,0,41000,0.82,470,0,90,49580,120,51120,1880
2729.0,0,0,41000,0.82,470,0,90,49460,120,51120,1880
2956.0,0,0,41000,0.82,470,0,90,49350,120,51120,1880
3183.0,0,0,41000,0.82,470,0,90,49230,120,51120,1880
3411.0,0,0,41000,0.82,470,0,90,49110,120,51120,1880
3638.0,0,0,41000,0.82,470,0,90,49000,120,51120,1880
3866.0,0,0,41000,0.82,470,0,90,48880,120,51120,1880
4093.0,0,0,41000,0.82,470,0,90,48760,120,51120,1880
4320.0,0,0,41000,0.82,470,0,90,48650,120,51120,1880
4548.0,0,0,41000,0.82,470,0,90,48530,120,51120,1880
4775.0,0,0,41000,0.82,470,0,90,48420,120,51120,1880
5003.0,0,0,41000,0.82,470,0,90,48300,120,51120,1880
5230.0,0,0,41000,0.82,470,0,90,48180,120,51120,1880
5457.0,0,0,41000,0.82,470,0,90,48070,120,51120,1880
5685.0,0,0,41000,0.82,470,0,90,47950,120,51120,1880
5912.0,0,0,41000,0.82,470,0,90,47840,120,51120,1880
6140.0,0,0,41000,0.82,470,0,90,47720,120,51120,1880
6367.0,0,0,41000,0.82,470,0,90,47610,120,51120,1880
6594.0,0,0,41000,0.82,470,0,90,47490,120,51120,1880
6822.0,0,0,41000,0.82,470,-385,90,47380,110,51120,1880
7049.0,0,0,39600,0.82,470,-885,90,47270,90,51120,1880
7276.0,0,0,36200,0.7672,440,-1385,90,47170,80,51120,1880
7504.0,0,0,30900,0.5925,348,-1885,90,47090,50,51120,1880
7731.0,0,0,23800,0.399,241,-2385,90,47040,10,51120,1880
7959.0,0,0,14800,0.401,251,-2000,90,47020,30,51120,1880
8186.0,0,0,7200,0.3,193,-1500,90,46990,30,51120,1880
8413.0,0,0,1500,0.199,131,-1000,90,46960,40,51120,1880
0.0,0,0,1500,0.3,197,810,90,51120,100,51120,1980
226.0,0,0,4600,0.5,326,1310,90,51010,130,51120,1980
452.0,0,0,9500,0.6477,414,1810,90,50880,160,51120,1980
679.0,0,0,16300,0.7677,478,2310,90,50720,190,51120,1980
905.0,0,0,25000,0.82,494,1810,90,50540,180,51120,1980
1131.0,0,0,31800,0.82,479,1310,90,50360,160,51120,1980
1357.0,0,0,36800,0.82,470,810,90,50200,140,51120,1980
1584.0,0,0,39800,0.82,470,310,90,50060,130,51120,1980
1810.0,0,0,41000,0.82,470,0,90,49940,120,51120,1980
2036.0,0,0,41000,0.82,470,0,90,49820,120,51120,1980
2262.0,0,0,41000,0.82,470,0,90,49700,120,51120,1980
2488.0,0,0,41000,0.82,470,0,90,49590,120,51120,1980
2715.0,0,0,41000,0.82,470,0,90,49470,120,51120,1980
2941.0,0,0,41000,0.82,470,0,90,49360,120,51120,1980
3167.0,0,0,41000,0.82,470,0,90,49240,120,51120,1980
3393.0,0,0,41000,0.82,470,0,90,49120,120,51120,1980
3620.0,0,0,41000,0.82,470,0,90,49010,120,51120,1980
3846.0,0,0,41000,0.82,470,0,90,48890,120,51120,1980
4072.0,0,0,41000,0.82,470,0,90,48780,120,51120,1980
4298.0,0,0,41000,0.82,470,0,90,48660,120,51120,1980
4524.0,0,0,41000,0.82,470,0,90,48540,120,51120,1980
4751.0,0,0,41000,0.82,470,0,90,48430,120,51120,1980
4977.0,0,0,41000,0.82,470,0,90,48310,120,51120,1980
5203.0,0,0,41000,0.82,470,0,90,48200,120,51120,1980
5429.0,0,0,41000,0.82,470,0,90,48080,120,51120,1980
5656.0,0,0,41000,0.82,470,0,90,47970,120,51120,1980
5882.0,0,0,41000,0.82,470,0,90,47850,120,51120,1980
6108.0,0,0,41000,0.82,470,0,90,47740,110,51120,1980
6334.0,0,0,41000,0.82,470,0,90,47620,110,51120,1980
6560.0,0,0,41000,0.82,470,0,90,47510,110,51120,1980
6787.0,0,0,41000,0.82,470,0,90,47390,110,51120,1980
7013.0,0,0,41000,0.82,470,0,90,47280,110,51120,1980
7239.0,0,0,41000,0.82,470,-396,90,47160,100,51120,1980
7465.0,0,0,39500,0.82,470,-896,90,47060,90,51120,1980
7691.0,0,0,36100,0.7627,437,-1396,90,46960,80,51120,1980
7918.0,0,0,30900,0.5879,345,-1896,90,46880,50,51120,1980
8144.0,0,0,23700,0.3932,238,-2396,90,46830,10,51120,1980
8370.0,0,0,14700,0.3989,250,-2000,90,46820,30,51120,1980
8596.0,0,0,7200,0.3,194,-1500,90,46780,30,51120,1980
8823.0,0,0,1500,0.2011,132,-1000,90,46750,40,51120,1980
0.0,0,0,1500,0.3,197,816,90,51120,100,51120,2080
225.0,0,0,4600,0.5,326,1316,90,51010,130,51120,2080
450.0,0,0,9500,0.6478,414,1816,90,50890,160,51120,2080
675.0,0,0,16300,0.7676,478,2316,90,50720,190,51120,2080
901.0,0,0,25000,0.82,494,1816,90,50540,180,51120,2080
1126.0,0,0,31800,0.82,479,1316,90,50360,160,51120,2080
1351.0,0,0,36800,0.82,470,816,90,50210,140,51120,2080
1576.0,0,0,39800,0.82,470,316,90,50070,130,51120,2080
1801.0,0,0,41000,0.82,470,0,90,49940,120,51120,2080
2026.0,0,0,41000,0.82,470,0,90,49830,120,51120,2080
2252.0,0,0,41000,0.82,470,0,90,49710,120,51120,2080
2477.0,0,0,41000,0.82,470,0,90,49590,120,51120,2080
2702.0,0,0,41000,0.82,470,0,90,49480,120,51120,2080
2927.0,0,0,41000,0.82,470,0,90,49360,120,51120,2080
3152.0,0,0,41000,0.82,470,0,90,49250,120,51120,2080
3377.0,0,0,41000,0.82,470,0,90,49130,120,51120,2080
3603.0,0,0,41000,0.82,470,0,90,49020,120,51120,2080
3828.0,0,0,41000,0.82,470,0,90,48900,120,51120,2080
4053.0,0,0,41000,0.82,470,0,90,48780,120,51120,2080
4278.0,0,0,41000,0.82,470,0,90,48670,120,51120,2080
4503.0,0,0,41000,0.82,470,0,90,48550,120,51120,2080
4728.0,0,0,41000,0.82,470,0,90,48440,120,51120,2080
4954.0,0,0,41000,0.82,470,0,90,48320,110,51120,2080
5179.0,0,0,41000,0.82,470,0,90,48210,110,51120,2080
5404.0,0,0,41000,0.82,470,0,90,48090,110,51120,2080
5629.0,0,0,41000,0.82,470,0,90,47980,110,51120,2080
5854.0,0,0,41000,0.82,470,0,90,47860,110,51120,2080
6079.0,0,0,41000,0.82,470,0,90,47750,110,51120,2080
6305.0,0,0,41000,0.82,470,0,90,47640,110,51120,2080
6530.0,0,0,41000,0.82,470,0,90,47520,110,51120,2080
6755.0,0,0,41000,0.82,470,0,90,47410,110,51120,2080
6980.0,0,0,41000,0.82,470,0,90,47290,110,51120,2080
7205.0,0,0,41000,0.82,470,0,90,47180,110,51120,2080
7430.0,0,0,41000,0.82,470,0,90,47070,110,51120,2080
7656.0,0,0,41000,0.82,470,-406,90,46950,100,51120,2080
7881.0,0,0,39500,0.82,470,-906,90,46850,90,51120,2080
8106.0,0,0,36100,0.7585,435,-1406,90,46760,80,51120,2080
8331.0,0,0,30800,0.5835,343,-1906,90,46680,50,51120,2080
8556.0,0,0,23700,0.3877,235,-2406,90,46630,10,51120,2080
8781.0,0,0,14600,0.397,249,-2000,90,46610,30,51120,2080
9007.0,0,0,7100,0.3,194,-1500,90,46580,30,51120,2080
9232.0,0,0,1500,0.203,134,-1000,90,46540,40,51120,2080
0.0,0,0,1500,0.3,197,822,90,51120,100,51120,2180
224.0,0,0,4600,0.5,326,1322,90,51010,130,51120,2180
448.0,0,0,9500,0.6479,414,1822,90,50890,160,51120,2180
673.0,0,0,16300,0.7675,478,2322,90,50730,190,51120,2180
897.0,0,0,25000,0.82,494,1822,90,50540,180,51120,2180
1121.0,0,0,31800,0.82,479,1322,90,50370,160,51120,2180
1345.0,0,0,36700,0.82,470,822,90,50210,140,51120,2180
1569.0,0,0,39800,0.82,470,322,90,50070,130,51120,2180
1794.0,0,0,41000,0.82,470,0,90,49950,120,51120,2180
2018.0,0,0,41000,0.82,470,0,90,49830,120,51120,2180
2242.0,0,0,41000,0.82,470,0,90,49720,120,51120,2180
2466.0,0,0,41000,0.82,470,0,90,49600,120,51120,2180
2691.0,0,0,41000,0.82,470,0,90,49480,120,51120,2180
2915.0,0,0,41000,0.82,470,0,90,49370,120,51120,2180
3139.0,0,0,41000,0.82,470,0,90,49250,120,51120,2180
3363.0,0,0,41000,0.82,470,0,90,49140,120,51120,2180
3587.0,0,0,41000,0.82,470,0,90,49020,120,51120,2180
3812.0,0,0,41000,0.82,470,0,90,48910,110,51120,2180
4036.0,0,0,41000,0.82,470,0,90,48790,110,51120,2180
4260.0,0,0,41000,0.82,470,0,90,48680,110,51120,2180
4484.0,0,0,41000,0.82,470,0,90,48560,110,51120,2180
4708.0,0,0,41000,0.82,470,0,90,48450,110,51120,2180
4933.0,0,0,41000,0.82,470,0,90,48330,110,51120,2180
5157.0,0,0,41000,0.82,470,0,90,48220,110,51120,2180
5381.0,0,0,41000,0.82,470,0,90,48110,110,51120,2180
5605.0,0,0,41000,0.82,470,0,90,47990,110,51120,2180
5829.0,0,0,41000,0.82,470,0,90,47880,110,51120,2180
6054.0,0,0,41000,0.82,470,0,90,47760,110,51120,2180
6278.0,0,0,41000,0.82,470,0,90,47650,110,51120,2180
6502.0,0,0,41000,0.82,470,0,90,47540,110,51120,2180
6726.0,0,0,41000,0.82,470,0,90,47420,110,51120,2180
6951.0,0,0,41000,0.82,470,0,90,47310,110,51120,2180
7175.0,0,0,41000,0.82,470,0,90,47200,110,51120,2180
7399.0,0,0,41000,0.82,470,0,90,47080,110,51120,2180
7623.0,0,0,41000,0.82,470,0,90,46970,110,51120,2180
7847.0,0,0,41000,0.82,470,0,90,46860,110,51120,2180
8072.0,0,0,41000,0.82,470,-415,90,46740,100,51120,2180
8296.0,0,0,39500,0.82,470,-915,90,46640,90,51120,2180
8520.0,0,0,36000,0.7546,433,-1415,90,46550,70,51120,2180
8744.0,0,0,30800,0.5794,340,-1915,90,46470,40,51120,2180
8968.0,0,0,23600,0.3823,231,-2415,90,46420,10,51120,2180
9193.0,0,0,14600,0.3951,248,-2000,90,46410,30,51120,2180
9417.0,0,0,7100,0.3,194,-1500,90,46370,30,51120,2180
9641.0,0,0,1500,0.2049,135,-1000,90,46340,40,51120,2180
0.0,0,0,1500,0.3,197,827,90,51120,100,51120,2280
223.0,0,0,4600,0.5,325,1327,90,51010,130,51120,2280
447.0,0,0,9500,0.648,414,1827,90,50890,160,51120,2280
670.0,0,0,16300,0.7674,478,2327,90,50730,190,51120,2280
893.0,0,0,25000,0.82,494,1827,90,50540,180,51120,2280
1117.0,0,0,31800,0.82,480,1327,90,50370,160,51120,2280
1340.0,0,0,36700,0.82,470,827,90,50210,140,51120,2280
1563.0,0,0,39800,0.82,470,327,90,50080,120,51120,2280
1787.0,0,0,41000,0.82,470,0,90,49950,120,51120,2280
2010.0,0,0,41000,0.82,470,0,90,49840,120,51120,2280
2233.0,0,0,41000,0.82,470,0,90,49720,120,51120,2280
2457.0,0,0,41000,0.82,470,0,90,49600,120,51120,2280
2680.0,0,0,41000,0.82,470,0,90,49490,120,51120,2280
2903.0,0,0,41000,0.82,470,0,90,49370,110,51120,2280
3127.0,0,0,41000,0.82,470,0,90,49260,110,51120,2280
3350.0,0,0,41000,0.82,470,0,90,49140,110,51120,2280
3573.0,0,0,41000,0.82,470,0,90,49030,110,51120,2280
3797.0,0,0,41000,0.82,470,0,90,48920,110,51120,2280
4020.0,0,0,41000,0.82,470,0,90,48800,110,51120,2280
4243.0,0,0,41000,0.82,470,0,90,48690,110,51120,2280
4467.0,0,0,41000,0.82,470,0,90,48570,110,51120,2280
4690.0,0,0,41000,0.82,470,0,90,48460,110,51120,2280
4914.0,0,0,41000,0.82,470,0,90,48340,110,51120,2280
5137.0,0,0,41000,0.82,470,0,90,48230,110,51120,2280
5360.0,0,0,41000,0.82,470,0,90,48120,110,51120,2280
5584.0,0,0,41000,0.82,470,0,90,48000,110,51120,2280
5807.0,0,0,41000,0.82,470,0,90,47890,110,51120,2280
6030.0,0,0,41000,0.82,470,0,90,47780,110,51120,2280
6254.0,0,0,41000,0.82,470,0,90,47660,110,51120,2280
6477.0,0,0,41000,0.82,470,0,90,47550,110,51120,2280
6700.0,0,0,41000,0.82,470,0,90,47440,110,51120,2280
6924.0,0,0,41000,0.82,470,0,90,47320,110,51120,2280
7147.0,0,0,41000,0.82,470,0,90,47210,110,51120,2280
7370.0,0,0,41000,0.82,470,0,90,47100,110,51120,2280
7594.0,0,0,41000,0.82,470,0,90,46980,110,51120,2280
7817.0,0,0,41000,0.82,470,0,90,46870,110,51120,2280
8040.0,0,0,41000,0.82,470,0,90,46760,110,51120,2280
8264.0,0,0,41000,0.82,470,0,90,46650,110,51120,2280
8487.0,0,0,41000,0.82,470,-423,90,46530,100,51120,2280
8710.0,0,0,39400,0.82,470,-923,90,46430,90,51120,2280
8934.0,0,0,36000,0.7508,431,-1423,90,46340,70,51120,2280
9157.0,0,0,30700,0.5756,338,-1923,90,46260,40,51120,2280
9380.0,0,0,23500,0.3772,228,-2423,90,46210,10,51120,2280
9604.0,0,0,14500,0.3933,247,-2000,90,46200,30,51120,2280
9827.0,0,0,7100,0.3,194,-1500,90,46170,30,51120,2280
10050.0,0,0,1500,0.2067,136,-1000,90,46130,40,51120,2280
0.0,0,0,1500,0.3,197,832,90,51120,100,51120,2380
223.0,0,0,4600,0.5,325,1332,90,51020,130,51120,2380
445.0,0,0,9500,0.6481,414,1832,90,50890,160,51120,2380
668.0,0,0,16300,0.7673,478,2332,90,50730,190,51120,2380
890.0,0,0,25000,0.82,494,1832,90,50540,180,51120,2380
1113.0,0,0,31800,0.82,480,1332,90,50370,160,51120,2380
1335.0,0,0,36700,0.82,470,832,90,50220,140,51120,2380
1558.0,0,0,39800,0.82,470,332,90,50080,120,51120,2380
1780.0,0,0,41000,0.82,470,0,90,49950,120,51120,2380
2003.0,0,0,41000,0.82,470,0,90,49840,110,51120,2380
2225.0,0,0,41000,0.82,470,0,90,49720,110,51120,2380
2448.0,0,0,41000,0.82,470,0,90,49610,110,51120,2380
2671.0,0,0,41000,0.82,470,0,90,49490,110,51120,2380
2893.0,0,0,41000,0.82,470,0,90,49380,110,51120,2380
3116.0,0,0,41000,0.82,470,0,90,49260,110,51120,2380
3338.0,0,0,41000,0.82,470,0,90,49150,110,51120,2380
3561.0,0,0,41000,0.82,470,0,90,49040,110,51120,2380
3783.0,0,0,41000,0.82,470,0,90,48920,110,51120,2380
4006.0,0,0,41000,0.82,470,0,90,48810,110,51120,2380
4228.0,0,0,41000,0.82,470,0,90,48690,110,51120,2380
4451.0,0,0,41000,0.82,470,0,90,48580,110,51120,2380
4673.0,0,0,41000,0.82,470,0,90,48470,110,51120,2380
4896.0,0,0,41000,0.82,470,0,90,48350,110,51120,2380
5119.0,0,0,41000,0.82,470,0,90,48240,110,51120,2380
5341.0,0,0,41000,0.82,470,0,90,48130,110,51120,2380
5564.0,0,0,41000,0.82,470,0,90,48010,110,51120,2380
5786.0,0,0,41000,0.82,470,0,90,47900,110,51120,2380
6009.0,0,0,41000,0.82,470,0,90,47790,110,51120,2380
6231.0,0,0,41000,0.82,470,0,90,47670,110,51120,2380
6454.0,0,0,41000,0.82,470,0,90,47560,110,51120,2380
6676.0,0,0,41000,0.82,470,0,90,47450,110,51120,2380
6899.0,0,0,41000,0.82,470,0,90,47340,110,51120,2380
7122.0,0,0,41000,0.82,470,0,90,47220,110,51120,2380
7344.0,0,0,41000,0.82,470,0,90,47110,110,51120,2380
7567.0,0,0,41000,0.82,470,0,90,47000,110,51120,2380
7789.0,0,0,41000,0.82,470,0,90,46880,110,51120,2380
8012.0,0,0,41000,0.82,470,0,90,46770,110,51120,2380
8234.0,0,0,41000,0.82,470,0,90,46660,110,51120,2380
8457.0,0,0,41000,0.82,470,0,90,46550,110,51120,2380
8679.0,0,0,41000,0.82,470,0,90,46440,110,51120,2380
8902.0,0,0,41000,0.82,470,-430,90,46320,100,51120,2380
9124.0,0,0,39400,0.82,470,-930,90,46220,90,51120,2380
9347.0,0,0,36000,0.7473,429,-1430,90,46130,70,51120,2380
9570.0,0,0,30700,0.5719,336,-1930,90,46060,40,51120,2380
9792.0,0,0,23500,0.3722,225,-2430,90,46010,10,51120,2380
10015.0,0,0,14500,0.3915,246,-2000,90,46000,30,51120,2380
10237.0,0,0,7100,0.3,194,-1500,90,45960,30,51120,2380
10460.0,0,0,1500,0.2085,137,-1000,90,45930,40,51120,2380
0.0,0,0,1500,0.3,197,836,90,51120,100,51120,2480
222.0,0,0,4600,0.5,325,1336,90,51020,130,51120,2480
444.0,0,0,9500,0.6481,414,1836,90,50890,160,51120,2480
665.0,0,0,16300,0.7673,478,2336,90,50730,190,51120,2480
887.0,0,0,25000,0.82,494,1836,90,50540,180,51120,2480
1109.0,0,0,31700,0.82,480,1336,90,50370,160,51120,2480
1331.0,0,0,36700,0.82,470,836,90,50220,140,51120,2480
1553.0,0,0,39800,0.82,470,336,90,50080,120,51120,2480
1775.0,0,0,41000,0.82,470,0,90,49960,110,51120,2480
1996.0,0,0,41000,0.82,470,0,90,49840,110,51120,2480
2218.0,0,0,41000,0.82,470,0,90,49730,110,51120,2480
2440.0,0,0,41000,0.82,470,0,90,49610,110,51120,2480
2662.0,0,0,41000,0.82,470,0,90,49500,110,51120,2480
2884.0,0,0,41000,0.82,470,0,90,49380,110,51120,2480
3105.0,0,0,41000,0.82,470,0,90,49270,110,51120,2480
3327.0,0,0,41000,0.82,470,0,90,49160,110,51120,2480
3549.0,0,0,41000,0.82,470,0,90,49040,110,51120,2480
3771.0,0,0,41000,0.82,470,0,90,48930,110,51120,2480
3993.0,0,0,41000,0.82,470,0,90,48810,110,51120,2480
4215.0,0,0,41000,0.82,470,0,90,48700,110,51120,2480
4436.0,0,0,41000,0.82,470,0,90,48590,110,51120,2480
4658.0,0,0,41000,0.82,470,0,90,48470,110,51120,2480
4880.0,0,0,41000,0.82,470,0,90,48360,110,51120,2480
5102.0,0,0,41000,0.82,470,0,90,48250,110,51120,2480
5324.0,0,0,41000,0.82,470,0,90,48130,110,51120,2480
5545.0,0,0,41000,0.82,470,0,90,48020,110,51120,2480
5767.0,0,0,41000,0.82,470,0,90,47910,110,51120,2480
5989.0,0,0,41000,0.82,470,0,90,47800,110,51120,2480
6211.0,0,0,41000,0.82,470,0,90,47680,110,51120,2480
6433.0,0,0,41000,0.82,470,0,90,47570,110,51120,2480
6655.0,0,0,41000,0.82,470,0,90,47460,110,51120,2480
6876.0,0,0,41000,0.82,470,0,90,47350,110,51120,2480
7098.0,0,0,41000,0.82,470,0,90,47230,110,51120,2480
7320.0,0,0,41000,0.82,470,0,90,47120,110,51120,2480
7542.0,0,0,41000,0.82,470,0,90,47010,110,51120,2480
7764.0,0,0,41000,0.82,470,0,90,46900,110,51120,2480
7985.0,0,0,41000,0.82,470,0,90,46790,110,51120,2480
8207.0,0,0,41000,0.82,470,0,90,46670,110,51120,2480
8429.0,0,0,41000,0.82,470,0,90,46560,110,51120,2480
8651.0,0,0,41000,0.82,470,0,90,46450,110,51120,2480
8873.0,0,0,41000,0.82,470,0,90,46340,110,51120,2480
9095.0,0,0,41000,0.82,470,0,90,46230,110,51120,2480
9316.0,0,0,41000,0.82,470,-437,90,46120,100,51120,2480
9538.0,0,0,39400,0.82,470,-937,90,46020,90,51120,2480
9760.0,0,0,35900,0.7439,427,-1437,90,45920,70,51120,2480
9982.0,0,0,30600,0.5679,334,-1937,90,45850,40,51120,2480
10204.0,0,0,23500,0.3679,223,-2437,90,45800,10,51120,2480
10425.0,0,0,14400,0.3897,245,-2000,90,45790,30,51120,2480
10647.0,0,0,7000,0.3,194,-1500,90,45760,30,51120,2480
10869.0,0,0,1500,0.2103,138,-1000,90,45720,40,51120,2480
0.0,0,0,1500,0.3,197,840,90,51120,100,51120,2570
221.0,0,0,4600,0.5,325,1340,90,51020,130,51120,2570
442.0,0,0,9500,0.6482,414,1840,90,50890,160,51120,2570
663.0,0,0,16300,0.7672,478,2340,90,50730,190,51120,2570
885.0,0,0,24900,0.82,494,1840,90,50550,180,51120,2570
1106.0,0,0,31700,0.82,480,1340,90,50370,160,51120,2570
1327.0,0,0,36700,0.82,470,840,90,50220,140,51120,2570
1548.0,0,0,39800,0.82,470,340,90,50080,120,51120,2570
1769.0,0,0,41000,0.82,470,0,90,49960,110,51120,2570
1990.0,0,0,41000,0.82,470,0,90,49840,110,51120,2570
2211.0,0,0,41000,0.82,470,0,90,49730,110,51120,2570
2433.0,0,0,41000,0.82,470,0,90,49620,110,51120,2570
2654.0,0,0,41000,0.82,470,0,90,49500,110,51120,2570
2875.0,0,0,41000,0.82,470,0,90,49390,110,51120,2570
3096.0,0,0,41000,0.82,470,0,90,49270,110,51120,2570
3317.0,0,0,41000,0.82,470,0,90,49160,110,51120,2570
3538.0,0,0,41000,0.82,470,0,90,49050,110,51120,2570
3759.0,0,0,41000,0.82,470,0,90,48930,110,51120,2570
3981.0,0,0,41000,0.82,470,0,90,48820,110,51120,2570
4202.0,0,0,41000,0.82,470,0,90,48710,110,51120,2570
4423.0,0,0,41000,0.82,470,0,90,48590,110,51120,2570
4644.0,0,0,41000,0.82,470,0,90,48480,110,51120,2570
4865.0,0,0,41000,0.82,470,0,90,48370,110,51120,2570
5086.0,0,0,41000,0.82,470,0,90,48260,110,51120,2570
5307.0,0,0,41000,0.82,470,0,90,48140,110,51120,2570
5529.0,0,0,41000,0.82,470,0,90,48030,110,51120,2570
5750.0,0,0,41000,0.82,470,0,90,47920,110,51120,2570
5971.0,0,0,41000,0.82,470,0,90,47800,110,51120,2570
6192.0,0,0,41000,0.82,470,0,90,47690,110,51120,2570
6413.0,0,0,41000,0.82,470,0,90,47580,110,51120,2570
6634.0,0,0,41000,0.82,470,0,90,47470,110,51120,2570
6855.0,0,0,41000,0.82,470,0,90,47360,110,51120,2570
7077.0,0,0,41000,0.82,470,0,90,47240,110,51120,2570
7298.0,0,0,41000,0.82,470,0,90,47130,110,51120,2570
7519.0,0,0,41000,0.82,470,0,90,47020,110,51120,2570
7740.0,0,0,41000,0.82,470,0,90,46910,110,51120,2570
7961.0,0,0,41000,0.82,470,0,90,46800,110,51120,2570
8182.0,0,0,41000,0.82,470,0,90,46690,110,51120,2570
8403.0,0,0,41000,0.82,470,0,90,46580,110,51120,2570
8625.0,0,0,41000,0.82,470,0,90,46460,110,51120,2570
8846.0,0,0,41000,0.82,470,0,90,46350,110,51120,2570
9067.0,0,0,41000,0.82,470,0,90,46240,110,51120,2570
9288.0,0,0,41000,0.82,470,0,90,46130,110,51120,2570
9509.0,0,0,41000,0.82,470,0,90,46020,110,51120,2570
9730.0,0,0,41000,0.82,470,-444,90,45910,100,51120,2570
9952.0,0,0,39400,0.82,470,-944,90,45810,90,51120,2570
10173.0,0,0,35900,0.7407,425,-1444,90,45720,70,51120,2570
10394.0,0,0,30600,0.564,332,-1944,90,45640,40,51120,2570
10615.0,0,0,23400,0.364,221,-2444,90,45600,10,51120,2570
10836.0,0,0,14400,0.388,244,-2000,90,45590,30,51120,2570
11057.0,0,0,7000,0.3,194,-1500,90,45560,30,51120,2570
11278.0,0,0,1500,0.212,139,-1000,90,45520,40,51120,2570
0.0,0,0,1500,0.3,197,844,90,51120,100,51120,2670
221.0,0,0,4600,0.5,325,1344,90,51020,130,51120,2670
441.0,0,0,9500,0.6483,415,1844,90,50890,160,51120,2670
662.0,0,0,16300,0.7671,478,2344,90,50730,190,51120,2670
882.0,0,0,24900,0.82,494,1844,90,50550,170,51120,2670
1103.0,0,0,31700,0.82,480,1344,90,50380,160,51120,2670
1323.0,0,0,36600,0.82,470,844,90,50220,140,51120,2670
1544.0,0,0,39700,0.82,470,344,90,50080,120,51120,2670
1764.0,0,0,41000,0.82,470,0,90,49960,110,51120,2670
1985.0,0,0,41000,0.82,470,0,90,49850,110,51120,2670
2205.0,0,0,41000,0.82,470,0,90,49730,110,51120,2670
2426.0,0,0,41000,0.82,470,0,90,49620,110,51120,2670
2646.0,0,0,41000,0.82,470,0,90,49510,110,51120,2670
2867.0,0,0,41000,0.82,470,0,90,49390,110,51120,2670
3087.0,0,0,41000,0.82,470,0,90,49280,110,51120,2670
3308.0,0,0,41000,0.82,470,0,90,49160,110,51120,2670
3528.0,0,0,41000,0.82,470,0,90,49050,110,51120,2670
3749.0,0,0,41000,0.82,470,0,90,48940,110,51120,2670
3969.0,0,0,41000,0.82,470,0,90,48830,110,51120,2670
4190.0,0,0,41000,0.82,470,0,90,48710,110,51120,2670
4410.0,0,0,41000,0.82,470,0,90,48600,110,51120,2670
4631.0,0,0,41000,0.82,470,0,90,48490,110,51120,2670
4852.0,0,0,41000,0.82,470,0,90,48380,110,51120,2670
5072.0,0,0,41000,0.82,470,0,90,48260,110,51120,2670
5293.0,0,0,41000,0.82,470,0,90,48150,110,51120,2670
5513.0,0,0,41000,0.82,470,0,90,48040,110,51120,2670
5734.0,0,0,41000,0.82,470,0,90,47920,110,51120,2670
5954.0,0,0,41000,0.82,470,0,90,47810,110,51120,2670
6175.0,0,0,41000,0.82,470,0,90,47700,110,51120,2670
6395.0,0,0,41000,0.82,470,0,90,47590,110,51120,2670
6616.0,0,0,41000,0.82,470,0,90,47480,110,51120,2670
