,ac,mean_cruise_altitude,max_cruise_altitude,distance,takeoff_mass,landing_mass,mean_cruise_tas,mean_cruise_mach
1129,a320,33250.0,33600,600,64500,62980,476.5,0.82
1130,a320,34454.545454545456,34700,800,62500,60520,473.72727272727275,0.82
1131,a320,39494.28571428572,40400,2480,58480,52780,470.0,0.8199514285714286
1132,a320,34100.0,34900,1190,64500,61550,474.53333333333336,0.8200000000000001
1133,a320,38118.181818181816,38500,900,59150,56980,470.0,0.82
1134,a320,40877.41935483871,41000,3860,55140,46660,470.0,0.8200000000000001
1135,a320,35014.0625,38100,3860,67180,57900,473.484375,0.819959375
1136,a320,38366.666666666664,39200,2180,60490,55360,470.0,0.8199333333333334
1137,a320,34459.09090909091,35300,1780,64500,60140,473.90909090909093,0.82
1138,a320,34956.944444444445,38200,4250,67850,57620,473.59722222222223,0.819965277777778
1139,a320,40951.063829787236,41000,3070,53800,47050,470.0,0.82
1140,a320,39942.307692307695,41000,3360,58480,50840,470.0,0.8200000000000001
1141,a320,31587.69230769231,33300,3960,75210,65250,479.89230769230767,0.8200000000000001
1142,a320,40940.54054054054,41000,2570,53800,48080,470.0,0.82
1143,a320,37806.06060606061,39900,3960,63170,53920,470.530303030303,0.8199727272727273
1144,a320,31608.571428571428,33500,4350,75880,64920,479.8857142857143,0.8200000000000001
1145,a320,37674.1935483871,39700,3760,63170,54360,470.56451612903226,0.8199677419354837
1146,a320,40989.705882352944,41000,4150,53800,44800,470.0,0.8200000000000001
1147,a320,40946.42857142857,41000,2080,51790,47190,470.0,0.8200000000000001
1148,a320,40892.857142857145,41000,4250,55140,45840,470.0,0.8200000000000001
1149,a320,39340.0,39900,1190,57140,54330,470.0,0.8198933333333333
1150,a320,40680.0,41000,1290,54470,51490,470.0,0.8200000000000001
1151,a320,39748.21428571428,41000,3560,59150,51040,470.0,0.8200000000000001
1152,a320,34913.333333333336,35800,1190,62500,59580,472.8,0.8200000000000001
1153,a320,33177.27272727273,34600,2870,69190,62110,476.5681818181818,0.82
1154,a320,39461.53846153846,39900,990,56470,54120,470.0,0.8199538461538461
1155,a320,38310.71428571428,39100,2080,60490,55580,470.0,0.8199178571428573
1156,a320,39717.64705882353,41000,4150,59820,50390,470.0,0.8200000000000001
1157,a320,36800.0,38400,2570,63170,57030,470.92105263157896,0.8199578947368421
1158,a320,32890.47619047619,34200,2770,69860,62990,477.0952380952381,0.82
1159,a320,36436.666666666664,38000,2180,63170,57930,471.1666666666667,0.8199166666666667
1160,a320,40969.642857142855,41000,3460,51120,43700,470.0,0.8200000000000001
1161,a320,41000.0,41000,3960,51790,43320,470.0,0.8200000000000001
1162,a320,37281.25,39500,3860,63840,54770,470.90625,0.819965625
1163,a320,38604.83870967742,40300,3760,61830,53110,470.0,0.8199725806451613
1164,a320,37832.0,39400,3170,62500,55060,470.26,0.8199539999999998
1165,a320,40955.555555555555,41000,2480,51790,46370,470.0,0.82
1166,a320,36874.242424242424,39400,3960,64500,55170,471.3636363636364,0.8199636363636364
1167,a320,40957.89473684211,41000,2570,52460,46800,470.0,0.82
1168,a320,39208.620689655174,40800,3660,60490,52080,470.0,0.8199706896551725
1169,a320,41000.0,41000,3960,51120,42690,470.0,0.8200000000000001
1170,a320,39554.05405405405,40600,2570,58480,52560,470.0,0.8199540540540541
1171,a320,32725.0,33000,600,65840,64310,477.5,0.82
1172,a320,34716.666666666664,36100,2480,64500,58530,473.27777777777777,0.82
1173,a320,41000.0,41000,3660,52460,44560,470.0,0.8200000000000001
1174,a320,40620.51282051282,41000,2670,55800,49790,470.0,0.8200000000000001
1175,a320,31711.53846153846,33100,3270,73870,65650,479.65384615384613,0.8200000000000001
1176,a320,40093.333333333336,40500,1290,55800,52800,470.0,0.8199533333333334
1177,a320,38507.692307692305,39000,990,58480,56100,470.0,0.8199538461538461
1178,a320,40988.709677419356,41000,3860,53800,45410,470.0,0.8200000000000001
1179,a320,40313.333333333336,41000,1190,55140,52360,469.93333333333334,0.8197933333333334
1180,a320,33948.275862068964,35800,3560,67850,59210,474.87931034482756,0.8200000000000001
1181,a320,32674.074074074073,34300,3360,71200,62860,477.5925925925926,0.8200000000000001
1182,a320,31516.666666666668,31800,500,67180,65880,480.0,0.82
1183,a320,37351.51515151515,39600,3960,63840,54540,470.8787878787879,0.819969696969697
1184,a320,34743.75,36000,1290,63170,60000,473.25,0.82
1185,a320,38965.38461538462,40400,3270,60490,52940,470.0,0.8199673076923077
1186,a320,40955.555555555555,41000,2480,52460,47010,470.0,0.82
1187,a320,33111.11111111111,33700,1590,67850,63870,476.6666666666667,0.82
1188,a320,37482.142857142855,39400,3460,63170,55020,470.625,0.8199589285714285
1189,a320,32083.333333333332,32400,500,65840,64550,478.8333333333333,0.82
1190,a320,40911.76470588235,41000,1490,51120,47790,470.0,0.82
1191,a320,40950.0,41000,2280,51790,46780,470.0,0.82
1192,a320,41000.0,41000,3860,52460,44150,470.0,0.8200000000000001
1193,a320,39263.333333333336,40900,3760,60490,51860,470.0,0.819975
1194,a320,34148.21428571428,36000,3460,67180,58800,474.5357142857143,0.8200000000000001
1195,a320,32336.666666666668,34000,3660,72540,63420,478.3333333333333,0.8200000000000001
1196,a320,38860.416666666664,40200,3070,60490,53380,470.0,0.8199645833333333
1197,a320,40866.666666666664,41000,700,51120,49500,470.0,0.82
1198,a320,32435.29411764706,33600,1290,69190,65910,478.1764705882353,0.82
1199,a320,40900.0,41000,800,52460,50610,470.0,0.82
1200,a320,32750.0,33500,1880,69190,64470,477.5,0.82
1201,a320,40963.04347826087,41000,2970,51790,45340,470.0,0.82
1202,a320,33525.0,33900,600,63840,62320,475.625,0.82
1203,a320,39948.275862068964,40700,2180,57140,52140,470.0,0.8199413793103448
1204,a320,41000.0,41000,3460,53130,45590,470.0,0.8200000000000001
1205,a320,39411.11111111111,40900,3460,59820,51880,470.0,0.8199685185185186
1206,a320,40746.666666666664,41000,1390,54470,51270,470.0,0.8200000000000001
1207,a320,39462.5,40100,1880,57810,53430,470.0,0.819925
1208,a320,32465.151515151516,34300,3960,72540,62720,478.0151515151515,0.8200000000000001
1209,a320,40933.333333333336,41000,2380,53800,48500,470.0,0.82
1210,a320,32342.105263157893,33500,2570,71200,64750,478.36842105263156,0.82
1211,a320,33888.63636363636,35400,2870,67180,60180,475.0681818181818,0.82
1212,a320,34373.333333333336,35200,1190,63840,60890,474.0,0.8200000000000001
1213,a320,39901.5625,41000,3960,59150,50190,470.0,0.8200000000000001
1214,a320,40786.36363636364,41000,1780,54470,50410,470.0,0.82
1215,a320,33751.666666666664,35700,3660,68520,59620,475.3333333333333,0.8200000000000001
1216,a320,40581.818181818184,41000,3460,56470,48740,470.0,0.8200000000000001
1217,a320,40967.307692307695,41000,3270,51790,44730,470.0,0.8200000000000001
1218,a320,38409.09090909091,38800,900,58480,56320,470.0,0.82
1219,a320,33353.333333333336,34000,1190,66510,63520,476.26666666666665,0.8200000000000001
1220,a320,40566.666666666664,41000,1190,54470,51710,470.0,0.8199799999999999
1221,a320,34273.07692307692,35300,1980,65170,60330,474.11538461538464,0.8200000000000001
1222,a320,32437.5,33400,2280,70530,64820,478.125,0.82
1223,a320,38866.19718309859,40800,4250,61830,52030,470.0,0.8199859154929577
1224,a320,32486.363636363636,33200,1780,69860,65360,478.09090909090907,0.82
1225,a320,36211.53846153846,37800,1980,63170,58380,471.34615384615387,0.8199
1226,a320,40937.142857142855,41000,2480,53800,48290,470.0,0.82
1227,a320,34681.818181818184,37900,3960,67850,58300,473.92424242424244,0.8199606060606062
1228,a320,34491.666666666664,35400,1880,64500,59910,473.875,0.82
1229,a320,39303.333333333336,40100,2180,58480,53430,470.0,0.8199433333333334
1230,a320,40354.545454545456,41000,4060,57810,48740,470.0,0.8200000000000001
1231,a320,39553.333333333336,41000,3760,59820,51240,470.0,0.8200000000000001
1232,a320,38276.31578947369,39400,2570,61160,55110,470.0,0.8199473684210526
1233,a320,40780.0,41000,800,53130,51270,470.0,0.82
1234,a320,41000.0,41000,4060,52460,43750,470.0,0.8200000000000001
1235,a320,41000.0,41000,4350,53130,43770,470.0,0.8200000000000001
1236,a320,33443.47826086957,34900,2970,68520,61240,476.0,0.82
1237,a320,39150.0,39300,500,53800,52590,470.0,0.82
1238,a320,34682.35294117647,36000,2380,64500,58760,473.44117647058823,0.82
1239,a320,34653.333333333336,35500,1190,63170,60230,473.46666666666664,0.8200000000000001
1240,a320,34616.21621621621,38000,4350,68520,58020,474.1621621621622,0.819964864864865
1241,a320,33180.0,34000,990,66510,64000,476.53333333333336,0.8200000000000001
1242,a320,32444.444444444445,34000,3360,71870,63500,478.1296296296296,0.8200000000000001
1243,a320,38007.142857142855,39700,3460,62500,54390,470.23214285714283,0.8199642857142858
1244,a320,41000.0,41000,3560,52460,44760,470.0,0.8200000000000001
1245,a320,39693.54838709677,40500,2280,57810,52570,470.0,0.8199419354838711
1246,a320,33340.38461538462,35000,3270,69190,61180,476.1730769230769,0.8200000000000001
1247,a320,38284.0,39700,3170,61830,54420,470.0,0.8199639999999999
1248,a320,38900.0,39400,600,55800,54360,470.0,0.82
1249,a320,36181.666666666664,38700,3660,65170,56460,471.9166666666667,0.8199733333333333
1250,a320,36998.21428571428,39100,3460,63840,55650,471.0357142857143,0.8199714285714287
1251,a320,40519.14893617021,41000,3070,56470,49580,470.0,0.82
1252,a320,39693.333333333336,40300,1190,56470,53680,469.93333333333334,0.8198133333333334
1253,a320,40569.230769230766,40900,1090,54470,51930,470.0,0.8199615384615384
1254,a320,40911.76470588235,41000,1490,53130,49740,470.0,0.82
1255,a320,35184.61538461538,36000,900,61160,58960,472.2307692307692,0.8200000000000001
1256,a320,40930.769230769234,41000,990,51120,48860,470.0,0.8200000000000001
1257,a320,40967.857142857145,41000,3460,52460,44960,470.0,0.8200000000000001
1258,a320,35333.333333333336,35500,700,59820,58100,472.22222222222223,0.82
1259,a320,40950.0,41000,2180,52460,47630,470.0,0.8200000000000001
1260,a320,32786.666666666664,33500,1090,67850,65080,477.46666666666664,0.8200000000000001
1261,a320,40936.36363636364,41000,1780,51120,47160,470.0,0.82
1262,a320,39100.0,39700,1780,58480,54300,470.0,0.8199227272727273
1263,a320,37650.0,37700,500,56470,55240,470.0,0.82
1264,a320,31751.85185185185,33200,3360,73870,65410,479.51851851851853,0.8200000000000001
1265,a320,31669.565217391304,33500,4150,75210,64770,479.7536231884058,0.8200000000000001
1266,a320,34237.5,35200,1880,65170,60560,474.1666666666667,0.82
1267,a320,32218.51851851852,33800,3360,72540,64130,478.55555555555554,0.8200000000000001
1268,a320,40365.71428571428,41000,2480,56470,50860,470.0,0.82
1269,a320,37740.625,39800,3860,63170,54140,470.546875,0.819971875
1270,a320,40825.0,41000,700,52460,50820,470.0,0.82
